data_time,行政區,位置,淹水期間,淹水時間(分鐘),最高淹水深度(公分),Latitude,Longitude
2021-05-24 17:00:00+08,內湖區,台北市內湖區東湖路58巷,2021-05-24 17:00:00~2021-05-24 17:20:00,20.0,30.00,25.06850698,121.61124438
2022-10-16 21:01:00+08,南港區,臺北市南港區九如里021鄰研究院路二段１８２巷１０７弄３３號,2022-10-16 21:01:00~2022-10-16 22:10:00,69.0,10.00,25.03727653,121.61316413
2022-10-16 20:17:00+08,南港區,研究院路2段胡適公園,2022-10-16 20:17:00~2022-10-16 22:50:00,153.0,0,25.04021558,121.61534448
2022-10-16 20:17:00+08,南港區,研究院路2段胡適公園,2022-10-16 20:17:00~2022-10-16 22:20:00,123.0,0,25.04021558,121.61534448
2022-10-16 20:04:00+08,內湖區,民權東路6段99號,2022-10-16 20:04:00~2022-10-16 20:40:00,36.0,0,25.06936328,121.58642018
2022-10-16 20:03:00+08,大同區,蘭州街89巷12號,2022-10-16 20:03:00~2022-10-16 22:00:00,117.0,0,25.06435758,121.51304588
2022-10-16 20:02:00+08,內湖區,康樂街131巷3號1樓,2022-10-16 20:02:00~2022-10-16 20:20:00,18.0,0,25.07369846,121.61428804
2022-10-16 19:57:00+08,信義區,北安路458巷 明水路口,2022-10-16 19:57:00~2022-10-16 22:10:00,133.0,0,25.07865158,121.54394778
2022-10-16 19:47:00+08,中山區,大佳河濱公園_大佳碼頭,2022-10-16 19:47:00~2022-10-16 20:40:00,53.0,0,25.07618418,121.53482678
2022-10-16 19:38:00+08,內湖區,成功路2段426巷11號1樓,2022-10-16 19:38:00~2022-10-16 22:20:00,162.0,20.00,25.07123098,121.58663278
2022-10-16 19:37:00+08,內湖區,江南街113之1號,2022-10-16 19:37:00~2022-10-16 20:30:00,53.0,0,25.07643618,121.57362168
2022-10-16 19:20:00+08,南港區,重陽路235巷2號三樓,2022-10-16 19:20:00~2022-10-16 22:30:00,190.0,0,25.05780408,121.59961918
2022-10-16 19:13:00+08,松山區,民生東路4段54號7樓,2022-10-16 19:13:00~2022-10-16 20:10:00,57.0,0,25.05760853,121.54850533
2022-10-16 19:07:00+08,中山區,民權東路2段92巷1弄,2022-10-16 19:07:00~2022-10-16 20:10:00,63.0,0,25.06157018,121.52932848
2022-10-16 19:07:00+08,中山區,錦州街231巷,2022-10-16 19:07:00~2022-10-16 20:10:00,63.0,0,25.06079468,121.52994663
2022-10-16 19:07:00+08,中山區,新生北路3段56巷4號6號,2022-10-16 19:07:00~2022-10-16 19:30:00,23.0,0,25.06529138,121.52462028
2022-10-16 19:01:00+08,士林區,延平北路7段至9段,2022-10-16 19:01:00~2022-10-16 20:10:00,69.0,0,25.08566441,121.44995215
2022-10-16 19:01:00+08,南港區,成福路211巷,2022-10-16 19:01:00~2022-10-16 20:10:00,69.0,0,24.9841483,121.34157301
2022-10-16 18:58:00+08,中正區,南海路56號,2022-10-16 18:58:00~2022-10-16 19:10:00,12.0,10.00,25.03031758,121.50847018
2022-10-16 18:57:00+08,松山區,興安街174巷3弄17號,2022-10-16 18:57:00~2022-10-16 20:40:00,103.0,0,25.05576828,121.54297698
2022-10-16 18:57:00+08,松山區,松山區民生東路4段75號,2022-10-16 18:57:00~2022-10-16 20:40:00,103.0,0,25.05804738,121.54880238
2022-10-16 18:57:00+08,內湖區,內湖區環山路1段136巷20弄7號,2022-10-16 18:57:00~2022-10-16 20:30:00,93.0,0,25.08819328,121.56508148
2022-10-16 18:54:00+08,信義區,松隆路１號,2022-10-16 18:54:00~,0,0,25.04353768,121.56378718
2022-10-16 18:49:00+08,大同區,承德路2段萬全街,2022-10-16 18:49:00~2022-10-16 21:40:00,171.0,0,25.05845738,121.51570378
2022-10-16 18:45:00+08,信義區,吳興街600巷76弄91號,2022-10-16 18:45:00~,0,0,25.01776468,121.56744528
2022-10-16 18:39:00+08,中山區,林森北路138巷25號;林森北路138巷26號b1,2022-10-16 18:39:00~2022-10-16 22:40:00,241.0,0,25.05059038,121.52325683
2022-10-16 18:36:00+08,南港區,忠孝東路6段462巷,2022-10-16 18:36:00~2022-10-17 00:10:00,334.0,15.00,25.05036708,121.59196588
2022-10-16 18:36:00+08,南港區,忠孝東路6段462巷,2022-10-16 18:36:00~2022-10-16 22:00:00,204.0,0,25.05036708,121.59196588
2022-10-16 18:36:00+08,士林區,臺北市通河街325,2022-10-16 18:36:00~2022-10-16 20:30:00,114.0,0,25.08158908,121.51587503
2022-10-16 18:33:00+08,信義區,臺北市士林區中山北路七段１４１巷１號,2022-10-16 18:33:00~2022-10-17 14:50:00,1217.0,0,25.12284138,121.52742908
2022-10-16 18:33:00+08,中山區,中山北路二段-錦州街,2022-10-16 18:33:00~2022-10-16 19:10:00,37.0,0,25.06032778,121.52038068
2022-10-16 18:32:00+08,士林區,通河東街一段7號,2022-10-16 18:32:00~,0,0,25.08111813,121.51445958
2022-10-16 18:30:00+08,信義區,吳興街284巷20弄,2022-10-16 18:30:00~2022-10-16 19:40:00,70.0,10.00,25.02446318,121.55958438
2022-10-16 18:29:00+08,大同區,重慶北路四段,2022-10-16 18:29:00~2022-10-16 19:30:00,61.0,20.00,25.08273828,121.50968608
2022-10-16 18:29:00+08,松山區,北寧路４０號1樓,2022-10-16 18:29:00~2022-10-16 18:40:00,11.0,0,25.04967178,121.55017348
2022-10-16 18:26:00+08,士林區,延平北路8段2巷56弄,2022-10-16 18:26:00~2022-10-16 21:40:00,194.0,20.00,25.10645318,121.48820108
2022-10-16 18:26:00+08,大同區,重慶北路三段-民族西路,2022-10-16 18:26:00~2022-10-16 21:00:00,154.0,0,25.06864268,121.51105958
2022-10-16 18:23:00+08,大同區,環河北路2段383號1樓,2022-10-16 18:23:00~2022-10-16 21:40:00,197.0,10.00,25.07755988,121.50677308
2022-10-16 18:22:00+08,南港區,胡適公園,2022-10-16 18:22:00~2022-10-16 22:20:00,238.0,0,25.04021558,121.61534448
2022-10-16 18:21:00+08,大同區,敦煌路160-1號;台北交流道北上路口,2022-10-16 18:21:00~2022-10-16 21:10:00,169.0,0,25.08270708,121.50926048
2022-10-16 18:20:00+08,萬華區,臺北市萬華區漢中街122號,2022-10-16 18:20:00~2022-10-16 19:40:00,80.0,10.00,25.04205738,121.50469388
2022-10-16 18:17:00+08,內湖區,內湖區康樂街186巷1弄8號,2022-10-16 18:17:00~2022-10-16 19:40:00,83.0,0,25.07655728,121.61795008
2022-10-16 18:15:00+08,南港區,成福路211巷,2022-10-16 18:15:00~2022-10-16 22:00:00,225.0,0,24.9841483,121.34157301
2022-10-16 18:14:00+08,大同區,重慶北路4段,2022-10-16 18:14:00~2022-10-16 19:30:00,76.0,0,25.08273828,121.50968608
2022-10-16 18:11:00+08,士林區,延平北路9段154號,2022-10-16 18:11:00~2022-10-16 19:30:00,79.0,0,25.10687798,121.47006508
2022-10-16 18:11:00+08,大同區,重慶北路4段,2022-10-16 18:11:00~2022-10-16 18:50:00,39.0,10.00,25.08273828,121.50968608
2022-10-16 18:09:00+08,信義區,康寧路三段-安康路328巷,2022-10-16 18:09:00~2022-10-16 20:10:00,121.0,0,25.06604168,121.60865323
2022-10-16 18:07:00+08,內湖區,康寧路三段,2022-10-16 18:07:00~2022-10-16 20:10:00,123.0,0,25.06712438,121.60875048
2022-10-16 18:03:00+08,內湖區,成功路5段170巷,2022-10-16 18:03:00~2022-10-16 20:10:00,127.0,0,25.08335258,121.60309848
2022-10-16 17:59:00+08,中山區,民生東路2段147巷5弄,2022-10-16 17:59:00~2022-10-16 20:10:00,131.0,0,25.05884948,121.53237563
2022-10-16 17:58:00+08,中山區,錦西街-中山北路二段,2022-10-16 17:58:00~2022-10-16 20:10:00,132.0,0,25.06032778,121.52038068
2022-10-16 17:58:00+08,中山區,錦西街-中山北路二段,2022-10-16 17:58:00~2022-10-16 20:10:00,132.0,10.00,25.06032778,121.52038068
2022-10-16 17:51:00+08,士林區,延平北路5段224巷21號,2022-10-16 17:51:00~2022-10-16 18:30:00,39.0,0,25.08411578,121.50737848
2022-10-16 17:44:00+08,內湖區,文德路210巷30弄26號,2022-10-16 17:44:00~2022-10-16 20:00:00,136.0,0,25.07744358,121.58220648
2022-10-16 17:42:00+08,內湖區,內湖區文湖街21巷68弄,2022-10-16 17:42:00~2022-10-16 18:30:00,48.0,0,25.08844378,121.55789608
2022-10-16 17:33:00+08,內湖區,內湖路2段76巷,2022-10-16 17:33:00~2022-10-16 19:40:00,127.0,0,25.07918363,121.57835413
2022-10-16 17:31:00+08,士林區,至善路2段266巷,2022-10-16 17:31:00~2022-10-16 18:20:00,49.0,0,25.09803238,121.54816708
2022-10-16 17:29:00+08,內湖區,成功路5段180號,2022-10-16 17:29:00~2022-10-16 19:30:00,121.0,0,25.08241598,121.60433358
2022-10-16 17:27:00+08,士林區,德行東路397巷2號,2022-10-16 17:27:00~2022-10-16 18:30:00,63.0,0,25.11165338,121.53764078
2022-10-16 17:27:00+08,中山區,民權東路2段92巷7弄24號,2022-10-16 17:27:00~2022-10-16 18:10:00,43.0,0,25.06078588,121.52979618
2022-10-16 17:27:00+08,內湖區,江南街71巷31號,2022-10-16 17:27:00~2022-10-16 18:10:00,43.0,0,25.07605588,121.57458708
2022-10-16 17:26:00+08,北投區,文林北路-明德路,2022-10-16 17:26:00~2022-10-16 19:20:00,114.0,0,25.10618818,121.51409358
2022-10-16 17:24:00+08,內湖區,金龍路112巷14號,2022-10-16 17:24:00~2022-10-16 18:10:00,46.0,10.00,25.08551478,121.58778388
2022-10-16 17:19:00+08,內湖區,陽光街82巷25弄6號1樓,2022-10-16 17:19:00~2022-10-16 18:10:00,51.0,0,25.07776803,121.57056583
2022-10-16 17:17:00+08,中山區,大直街46巷16號,2022-10-16 17:17:00~2022-10-16 18:20:00,63.0,0,25.08197998,121.54326208
2022-10-16 17:16:00+08,士林區,中山北路6段315巷2弄5號1樓,2022-10-16 17:16:00~2022-10-16 18:30:00,74.0,0,25.11100098,121.52197998
2022-10-16 17:07:00+08,信義區,虎林街242巷77號,2022-10-16 17:07:00~2022-10-16 17:20:00,13.0,10.00,25.03513308,121.57341768
2022-10-16 16:51:00+08,信義區,信義區福德街53號,2022-10-16 16:51:00~2022-10-16 17:40:00,49.0,0,25.03660058,121.57794978
2022-10-16 16:50:00+08,北投區,石牌路2段201號,2022-10-16 16:50:00~2022-10-16 18:30:00,100.0,0,25.11955988,121.51503128
2022-10-16 16:49:00+08,南港區,向陽路185號1樓,2022-10-16 16:49:00~2022-10-16 20:40:00,231.0,0,25.05626718,121.59083368
2022-10-16 16:49:00+08,南港區,向陽路185號1樓,2022-10-16 16:49:00~2022-10-16 17:40:00,51.0,0,25.05626718,121.59083368
2022-10-16 16:39:00+08,士林區,通河東街二段23號,2022-10-16 16:39:00~2022-10-16 18:00:00,81.0,0,25.09265738,121.51196778
2022-10-16 16:30:00+08,南港區,研究院路二段、大坑街口,2022-10-16 16:30:00~2022-10-16 22:20:00,350.0,0,25.04252768,121.59147448
2022-10-16 16:29:00+08,信義區,吳興街284巷59弄,2022-10-16 16:29:00~2022-10-16 21:00:00,271.0,0,25.02217868,121.56087943
2022-10-16 16:26:00+08,大安區,辛亥路3段284巷8之12號,2022-10-16 16:26:00~2022-10-16 17:30:00,64.0,30.00,25.01426738,121.54703678
2022-10-16 16:11:00+08,內湖區,東湖路58巷,2022-10-16 16:11:00~2022-10-16 20:50:00,279.0,0,25.06850698,121.61124438
2022-10-16 16:09:00+08,信義區,吳興街524巷,2022-10-16 16:09:00~2022-10-16 17:10:00,61.0,10.00,25.02202693,121.56593453
2022-10-16 16:08:00+08,信義區,信義區崇德街269號,2022-10-16 16:08:00~2022-10-16 22:10:00,362.0,0,25.02100718,121.55873148
2022-10-16 16:08:00+08,中正區,中正區杭州南路1段71巷14號,2022-10-16 16:08:00~2022-10-16 22:00:00,352.0,0,25.03934378,121.52419838
2022-10-16 16:08:00+08,信義區,信義區六合里信義路五段150巷401弄32號1樓,2022-10-16 16:08:00~2022-10-16 20:50:00,282.0,0,25.02467198,121.56779708
2022-10-16 16:08:00+08,信義區,信義路5段150巷401弄,2022-10-16 16:08:00~2022-10-16 17:20:00,72.0,0,25.02470953,121.56796393
2022-10-16 16:04:00+08,內湖區,台北市內湖區東湖路58巷11號,2022-10-16 16:04:00~,0,0,25.06839998,121.61146208
2022-10-16 15:58:00+08,松山區,105台灣台北市松山區敦化北路155巷100號　105台灣台北市松山區敦化北路155巷100巷,2022-10-16 15:58:00~2022-10-16 19:30:00,212.0,20.00,25.05433418,121.54969028
2022-10-16 15:58:00+08,內湖區,臺北市內湖區金湖路326巷68號,2022-10-16 15:58:00~2022-10-16 17:00:00,62.0,0,25.07417958,121.60243168
2022-10-16 15:57:00+08,內湖區,康湖路至成功路5段道路積水，汽車勉強可通行，幾車有困難,2022-10-16 15:57:00~2022-10-16 19:50:00,233.0,30.00,25.07807728,121.61253108
2022-10-16 15:57:00+08,內湖區,成功路5段45巷1號,2022-10-16 15:57:00~2022-10-16 17:00:00,63.0,0,25.07449788,121.60228978
2022-10-16 15:57:00+08,內湖區,成功路二段167號,2022-10-16 15:57:00~2022-10-16 16:30:00,33.0,0,25.03158632,121.51755925
2022-10-16 15:56:00+08,信義區,信義區信義路5段150巷401弄38號,2022-10-16 15:56:00~2022-10-16 21:50:00,354.0,0,25.02452588,121.56765798
2022-10-16 15:54:00+08,信義區,信義區松德路309號,2022-10-16 15:54:00~2022-10-16 20:20:00,266.0,0,25.02921318,121.57194438
2022-10-16 15:52:00+08,中山區,德惠街16之5號,2022-10-16 15:52:00~2022-10-16 16:30:00,38.0,0,25.06662168,121.52201028
2022-10-16 15:51:00+08,南港區,臺北市南港區南港路1段117巷2號,2022-10-16 15:51:00~2022-10-16 17:00:00,69.0,0,25.05338538,121.58139803
2022-10-16 15:50:00+08,信義區,信義區六合里信義路五段150巷392號1樓,2022-10-16 15:50:00~2022-10-16 21:40:00,350.0,0,25.02531238,121.56808348
2022-10-16 15:50:00+08,信義區,信義區大道里中坡南路26號前污水孔蓋,2022-10-16 15:50:00~2022-10-16 19:30:00,220.0,0,25.04321118,121.58030848
2022-10-16 15:50:00+08,信義區,虎林街242巷,2022-10-16 15:50:00~2022-10-16 17:10:00,80.0,0,25.03603633,121.57450633
2022-10-16 15:47:00+08,南港區,南港區南港路1段117巷2號,2022-10-16 15:47:00~2022-10-16 17:00:00,73.0,0,25.05284798,121.58121363
2022-10-16 15:39:00+08,內湖區,康湖路交成功路5段,2022-10-16 15:39:00~2022-10-16 17:00:00,81.0,30.00,25.07458593,121.58068663
2022-10-16 15:36:00+08,中山區,臺北市中山區圓山里009鄰林森北路６２２號,2022-10-16 15:36:00~2022-10-16 17:00:00,84.0,10.00,25.06722938,121.52300018
2022-10-16 15:31:00+08,信義區,信義區信義路6段15巷24號,2022-10-16 15:31:00~2022-10-16 17:00:00,89.0,10.00,25.03590608,121.57266318
2022-10-16 15:30:00+08,大安區,大安區新生南路3段90號,2022-10-16 15:30:00~2022-10-16 17:00:00,90.0,10.00,25.01781708,121.53045598
2022-10-16 15:30:00+08,南港區,中南街42巷,2022-10-16 15:30:00~2022-10-16 17:00:00,90.0,0,25.05690067,121.47067941
2022-10-16 15:15:00+08,內湖區,安泰街54巷5號,2022-10-16 15:15:00~2022-10-16 20:40:00,325.0,0,25.07440078,121.61414908
2022-10-16 15:09:00+08,內湖區,東湖路58巷道路積淹水,2022-10-16 15:09:00~2022-10-16 17:10:00,121.0,10.00,25.0196686,121.302522
2022-10-16 13:56:00+08,松山區,南京東路交敦化北路,2022-10-16 13:56:00~2022-10-16 15:40:00,104.0,0,25.05202423,121.54634053
2022-10-16 09:32:00+08,松山區,南京東路交敦化北路,2022-10-16 09:32:00~2022-10-16 16:10:00,398.0,0,25.05202423,121.54634053
2022-08-25 17:32:00+08,大安區,敦化南路二段交基隆路二段人行地下道,2022-08-25 17:32:00~2022-08-25 18:20:00,48.0,0,25.03434805,121.53903775
2022-08-25 17:03:00+08,大安區,敦化南路1段233巷63號,2022-08-25 17:03:00~2022-08-25 18:00:00,57.0,10.00,25.04033948,121.54664358
2022-08-25 16:56:00+08,大安區,基隆路3段107巷2號,2022-08-25 16:56:00~2022-08-25 18:00:00,64.0,10.00,25.01638738,121.54126228
2022-08-25 16:45:00+08,松山區,基隆路1段1號,2022-08-25 16:45:00~2022-08-25 17:40:00,55.0,0,25.04996858,121.56757128
2022-08-25 16:44:00+08,大安區,四維路44巷26號1樓,2022-08-25 16:44:00~2022-08-25 18:20:00,96.0,0,25.03551608,121.54395998
2022-08-25 16:43:00+08,大安區,信義路4段294巷,2022-08-25 16:43:00~2022-08-25 17:20:00,37.0,0,25.03292718,121.55178953
2022-08-25 16:42:00+08,信義區,崇德街38巷23號,2022-08-25 16:42:00~2022-08-25 17:20:00,38.0,0,25.02358578,121.55179358
2022-08-25 16:42:00+08,文山區,羅斯福路5段176巷,2022-08-25 16:42:00~2022-08-25 17:10:00,28.0,0,25.00416173,121.53538153
2022-08-25 16:38:00+08,大安區,復興南路2段193巷,2022-08-25 16:38:00~2022-08-25 17:00:00,22.0,0,25.02650358,121.54203318
2022-08-25 16:31:00+08,松山區,南京東路五段291巷22號,2022-08-25 16:31:00~2022-08-25 17:20:00,49.0,0,25.05251698,121.56349688
2022-08-25 16:31:00+08,信義區,莊敬路-信義路五段,2022-08-25 16:31:00~2022-08-25 17:20:00,49.0,0,25.03307148,121.55875768
2022-08-25 16:26:00+08,信義區,汀州路3段110號,2022-08-25 16:26:00~2022-08-25 17:20:00,54.0,0,25.01420878,121.53072128
2022-08-25 16:24:00+08,中正區,金門街24巷-同安街,2022-08-25 16:24:00~2022-08-25 17:20:00,56.0,0,25.02319438,121.51849288
2022-08-25 16:21:00+08,信義區,基隆路2段149號,2022-08-25 16:21:00~2022-08-25 17:30:00,69.0,0,25.02677668,121.55309008
2022-08-25 16:19:00+08,大安區,基隆路3段155巷,2022-08-25 16:19:00~2022-08-25 17:20:00,61.0,0,25.01333018,121.54192588
2022-08-25 17:03:00+08,大安區,敦化南路1段233巷63號,2022-08-25 17:03:00~2022-08-25 18:00:00,57.0,10.00,25.04033948,121.54664358
2023-10-05 07:25:00+08,信義區,崇德街328號,2023-10-05 07:25:00~2023-10-06 22:49:56,2364.0,0,25.01486988,121.56483328
2023-08-22 16:53:00+08,中山區,臺北市中山區濱江街211號,2023-08-22 16:53:00~2023-08-22 18:20:00,87.0,0,25.07283148,121.53770588
2023-08-22 16:43:00+08,大同區,臺北市大同區延平北路1段143號,2023-08-22 16:43:00~2023-08-22 16:50:00,7.0,0,25.05336348,121.50934678
2023-08-20 17:20:00+08,士林區,美德街積水10公分,2023-08-20 17:20:00~2023-08-21 23:19:54,1799.0,0,24.62530451,120.44193637
2023-08-20 15:30:00+08,士林區,台北市士林區中正路交美德街,2023-08-20 15:30:00~2023-08-20 16:00:00,30.0,10.00,25.01973674,121.38493175
2023-08-20 15:30:00+08,士林區,台北市士林區至善路二段268號,2023-08-20 15:30:00~2023-08-20 16:00:00,30.0,10.00,25.10049668,121.54849128
2023-08-20 15:30:00+08,士林區,台北市士林區中山北路五段交福林路,2023-08-20 15:30:00~2023-08-20 16:00:00,30.0,20.00,25.01973674,121.38493175
2023-08-20 15:30:00+08,中正區,台北市中正區忠孝東路2段101號(捷運忠孝新生站1號出口前）,2023-08-20 15:30:00~2023-08-20 16:00:00,30.0,10.00,25.04275768,121.52930428
2023-08-20 15:25:00+08,士林區,路面積水10公分,2023-08-20 15:25:00~2023-08-21 23:19:54,1914.0,0,25.0197598,121.45703355
2023-08-10 17:19:00+08,北投區,中央北路2段257巷,2023-08-10 17:19:00~2023-08-10 22:40:00,321.0,0,25.13428786,121.48470329
2023-08-10 17:11:00+08,中正區,重慶南路1段165號(北一女旁人口蓋倒灌),2023-08-10 17:11:00~2023-08-10 22:40:00,329.0,0,25.04142807,121.4860291
2023-08-10 17:11:00+08,中正區,臺北市中正區建國里貴陽街一段5號(弘道國中及國家圖書館旁),2023-08-10 17:11:00~2023-08-10 22:40:00,329.0,0,25.03824238,121.51416918
2023-08-10 17:06:00+08,中正區,開封街1段27號,2023-08-10 17:06:00~2023-08-10 22:40:00,334.0,0,25.04586088,121.51170788
2023-08-10 17:02:00+08,中山區,大佳國小,2023-08-10 17:02:00~2023-08-10 22:40:00,338.0,0,25.07290268,121.53367243
2023-08-10 16:57:00+08,大同區,酒泉街268號,2023-08-10 16:57:00~2023-08-10 22:40:00,343.0,0,25.07215918,121.50674218
2023-08-10 16:52:00+08,中正區,公園路21號(弘道國中大門前),2023-08-10 16:52:00~2023-08-10 22:40:00,348.0,0,25.04632289,121.4278649
2023-08-10 16:49:00+08,大同區,重慶北路1段和天水路的交叉路口,2023-08-10 16:49:00~2023-08-10 22:40:00,351.0,0,25.01973674,121.38493175
2023-08-10 16:48:00+08,大同區,民族西路244號2樓,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.06846558,121.50997998
2023-08-10 16:48:00+08,大同區,酒泉街199號,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.07221898,121.50934208
2023-08-10 16:48:00+08,大同區,伊寧街49號,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.06472908,121.50929218
2023-08-10 16:48:00+08,大同區,迪化街1段,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.05850548,121.50702068
2023-08-10 16:48:00+08,大同區,民族西路225巷1號,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.06895878,121.50974918
2023-08-10 16:48:00+08,大同區,南京西路321號,2023-08-10 16:48:00~2023-08-10 22:40:00,352.0,0,25.05372648,121.50535628
2023-08-10 16:46:00+08,士林區,承德路4段305號,2023-08-10 16:46:00~2023-08-10 22:40:00,354.0,0,25.09028008,121.51571308
2023-08-10 16:45:00+08,中正區,襄陽路6號,2023-08-10 16:45:00~2023-08-10 22:40:00,355.0,0,25.04331528,121.51115698
2023-08-10 16:45:00+08,中正區,二二八和平紀念公園,2023-08-10 16:45:00~2023-08-10 22:40:00,355.0,0,25.04157168,121.51245458
2023-08-10 16:43:00+08,中正區,長沙街1段2號前,2023-08-10 16:43:00~2023-08-10 22:40:00,357.0,0,25.01975377,121.42613354
2023-08-10 16:40:00+08,中正區,南陽街24號,2023-08-10 16:40:00~2023-08-10 22:40:00,360.0,0,25.04440478,121.51342438
2023-08-10 16:38:00+08,北投區,石牌路2段199號,2023-08-10 16:38:00~2023-08-10 22:40:00,362.0,0,25.11879748,121.51664218
2023-08-10 16:34:00+08,士林區,大東路2號,2023-08-10 16:34:00~2023-08-10 22:40:00,366.0,0,25.08700958,121.52281908
2023-08-10 16:33:00+08,士林區,承德路4段277巷50號1樓,2023-08-10 16:33:00~2023-08-10 22:40:00,367.0,0,25.09078498,121.51702258
2023-08-10 16:30:00+08,中正區,博愛路166號前(總統府後門),2023-08-10 16:30:00~2023-08-10 22:40:00,370.0,0,25.04039918,121.50844768
2023-08-10 16:23:00+08,萬華區,桂林路160號,2023-08-10 16:23:00~2023-08-10 22:40:00,377.0,0,25.03839498,121.49516498
2023-08-10 16:22:00+08,大同區,酒泉街164號,2023-08-10 16:22:00~2023-08-10 22:40:00,378.0,0,25.07199708,121.50920018
2023-08-10 16:22:00+08,大同區,長安西路37-1號,2023-08-10 16:22:00~2023-08-10 22:40:00,378.0,0,25.05162058,121.51615068
2023-08-10 16:21:00+08,中山區,長春路137巷3號,2023-08-10 16:21:00~2023-08-10 22:40:00,379.0,0,25.05543888,121.52907248
2023-08-10 16:20:00+08,大同區,民族西路260號,2023-08-10 16:20:00~2023-08-10 22:40:00,380.0,0,25.06848688,121.50954378
2023-08-10 16:20:00+08,大同區,蘭州街89巷12號,2023-08-10 16:20:00~2023-08-10 22:40:00,380.0,0,25.06435758,121.51304588
2023-08-10 16:19:00+08,士林區,通河街西1段104號,2023-08-10 16:19:00~2023-08-10 22:40:00,381.0,0,25.08228429,121.51233055
2023-08-10 16:18:00+08,大同區,南京西路64巷,2023-08-10 16:18:00~2023-08-10 22:40:00,382.0,0,25.05192248,121.51603938
2023-08-10 16:17:00+08,士林區,美德街,2023-08-10 16:17:00~2023-08-10 22:40:00,383.0,0,25.09529368,121.52256568
2023-08-10 16:17:00+08,士林區,中正路610號,2023-08-10 16:17:00~2023-08-10 22:40:00,383.0,0,25.04123638,121.37755166
2023-08-10 16:16:00+08,大同區,延平北路1段136號,2023-08-10 16:16:00~2023-08-10 22:40:00,384.0,0,25.05349678,121.50911348
